# -----------------------------------------------------------------------------
# PROSPECT Covariance Matrix
# Includes all systematic and statistical uncertainties.
# Please refer to the text for details.
# Data are reported in a 32x32 matrix with 200keV wide bins from 0.8 to 7.2MeV
# ----------------------------------------------------------------------------
# 
5754.869724,604.722652,716.999814,718.453717,708.320242,1071.174846,895.738028,625.758232,558.782021,141.875055,-190.815445,-369.840822,-518.100022,-321.101647,-84.741880,-34.547326,-303.611780,-507.747111,-676.846890,-606.621562,-213.934396,-340.217941,-393.003936,-375.927766,-327.459553,-295.818751,-299.593039,-361.188969,-277.175514,-218.197520,-184.071399,-138.078878
604.722652,5316.008560,541.713820,800.831727,614.294690,-95.642204,500.523169,301.497229,-87.933929,396.620442,255.232566,366.538682,74.817745,-319.980605,-534.500883,-539.340508,-97.250240,-201.507081,-185.808387,-176.638648,-563.343849,-212.712269,-342.023301,-416.461673,-283.539957,-407.459760,-183.389906,-204.612188,-266.836773,-155.484246,-114.081369,-145.099058
716.999814,541.713820,4774.781167,426.658855,550.535847,514.428955,309.172887,378.297580,268.878455,201.703674,40.074204,-115.316008,-19.928798,-244.001975,-163.653839,-281.670589,-168.739724,-287.460574,-211.263159,-256.732090,-416.973785,-240.486098,-321.824780,-305.157850,-202.538866,-257.065286,-249.760196,-206.785965,-197.530851,-135.954479,-136.440616,-124.441583
718.453717,800.831727,426.658855,5066.010903,392.054725,-48.551329,1004.943225,324.892482,8.533926,250.904639,125.665158,462.528508,-325.678499,-276.491240,-469.210800,-180.282853,-177.080015,-184.078036,-561.470457,-301.239761,-165.030554,-202.860972,-212.658407,-366.893860,-447.176449,-394.924004,-94.773491,-299.401404,-291.713675,-217.153579,-99.511995,-127.070899
708.320242,614.294690,550.535847,392.054725,5329.809930,1000.344609,678.434661,644.050018,598.258979,352.909787,64.974345,-274.278924,79.133644,-316.288381,-163.022135,-392.380083,-127.333622,-356.467813,-152.973296,-266.845029,-599.879901,-233.905464,-409.114165,-346.814163,-157.580836,-276.588333,-334.679527,-209.665012,-228.492864,-134.701336,-163.567131,-152.802670
1071.174846,-95.642204,514.428955,-48.551329,1000.344609,7172.786566,602.038670,1027.234748,1469.698395,154.607456,-301.619232,-1263.127879,-42.135449,-256.734268,492.715497,25.559601,-288.885765,-627.977637,-189.448431,-512.616619,-497.801119,-320.136780,-525.621562,-184.079926,-19.997075,-39.719375,-507.254915,-250.332699,-113.126660,-128.615499,-227.740609,-137.902285
895.738028,500.523169,309.172887,1004.943225,678.434661,602.038670,7902.508083,815.339758,388.218756,-9.712148,-106.219148,587.188210,-968.778112,-141.623348,-368.598323,266.373970,-259.087175,-130.719836,-1062.541566,-561.265629,453.326351,-185.166351,-19.524299,-326.035049,-598.167571,-335.735132,81.919120,-356.246284,-323.907849,-269.861131,-72.928530,-73.797556
625.758232,301.497229,378.297580,324.892482,644.050018,1027.234748,815.339758,5327.059865,544.247692,216.326662,-32.734247,-246.366362,-131.810642,-112.908599,-95.237121,-124.408445,-153.566660,-297.309682,-267.162181,-304.074969,-316.841546,-200.989358,-305.839033,-240.690826,-156.043283,-206.643557,-219.298435,-223.875560,-165.307108,-122.002148,-135.603019,-96.308014
558.782021,-87.933929,268.878455,8.533926,598.258979,1469.698395,388.218756,544.247692,5304.051163,111.325104,-152.697783,-667.747340,82.186018,-161.809082,291.026079,-116.567887,-127.328519,-358.579512,-71.480391,-260.979734,-352.546858,-172.392550,-351.257959,-164.591433,-22.118431,-65.647819,-304.892566,-158.685147,-89.078978,-85.103392,-148.108534,-90.425345
141.875055,396.620442,201.703674,250.904639,352.909787,154.607456,-9.712148,216.326662,111.325104,4423.206190,95.028283,-12.087438,276.788858,-188.404825,-167.615530,-305.696041,-47.323811,-144.509852,-16.866566,-68.967902,-488.132544,-106.699959,-273.816271,-216.408375,-70.774689,-201.129097,-153.735254,-115.642167,-137.064420,-58.735383,-90.686337,-95.975337
-190.815445,255.232566,40.074204,125.665158,64.974345,-301.619232,-106.219148,-32.734247,-152.697783,95.028283,4025.343994,219.158516,250.105480,-99.482798,-181.342068,-231.518345,23.465406,45.406308,184.408998,89.995891,-263.199600,-15.589264,-66.738453,-103.553467,-25.193794,-109.874637,-56.542939,4.787712,-38.886085,-10.618816,-9.930982,-45.529034
-369.840822,366.538682,-115.316008,462.528508,-274.278924,-1263.127879,587.188210,-246.366362,-667.747340,-12.087438,219.158516,4575.770381,-230.774844,35.685038,-533.210029,-72.782174,73.883535,339.546424,-199.895620,109.317777,241.901421,85.119029,195.219979,-78.369096,-229.042060,-164.841386,255.073667,-11.488696,-67.200135,-45.767954,77.651307,21.179333
-518.100022,74.817745,-19.928798,-325.678499,79.133644,-42.135449,-968.778112,-131.810642,82.186018,276.788858,250.105480,-230.774844,4270.980403,-161.301355,-5.085188,-461.151793,111.361676,12.572581,684.186949,324.853454,-573.482870,62.925479,-164.453404,-18.668430,258.282111,31.760423,-117.830015,139.467661,83.452459,116.782248,-16.768070,-32.590443
-321.101647,-319.980605,-244.001975,-276.491240,-316.288381,-256.734268,-141.623348,-112.908599,-161.809082,-188.404825,-99.482798,35.685038,-161.301355,3663.883039,10.601049,174.749903,8.024276,165.791897,64.208388,107.712141,270.778231,105.748735,158.983991,152.706613,55.353989,121.700354,128.969733,81.572340,85.671859,52.311917,73.716312,66.416129
-84.741880,-534.500883,-163.653839,-469.210800,-163.022135,492.715497,-368.598323,-95.237121,291.026079,-167.615530,-181.342068,-533.210029,-5.085188,10.601049,3868.232856,142.026405,30.945625,-78.258300,144.230138,2.467476,89.333243,42.372013,26.080040,162.283774,186.598955,187.446391,-36.087527,69.071343,117.939983,61.491303,4.044542,43.674614
-34.547326,-539.340508,-281.670589,-180.282853,-392.380083,25.559601,266.373970,-124.408445,-116.567887,-305.696041,-231.518345,-72.782174,-461.151793,174.749903,142.026405,3933.299107,-83.797947,76.501302,-242.718727,-91.148785,573.917672,69.846276,240.458450,199.271749,-22.335584,171.479737,153.612959,24.384724,85.841807,9.958611,76.570703,85.249882
-303.611780,-97.250240,-168.739724,-177.080015,-127.333622,-288.885765,-259.087175,-153.566660,-127.328519,-47.323811,23.465406,73.883535,111.361676,8.024276,30.945625,-83.797947,3689.224962,83.955230,175.593831,190.532164,3.310122,104.898378,78.747945,76.699226,109.673229,56.890769,72.722149,89.785639,68.097661,58.649821,55.478315,43.266219
-507.747111,-201.507081,-287.460574,-184.078036,-356.467813,-627.977637,-130.719836,-297.309682,-358.579512,-144.509852,45.406308,339.546424,12.572581,165.791897,-78.258300,76.501302,83.955230,4705.301356,169.566359,237.381060,284.252017,158.833755,243.161270,169.687876,64.921823,107.556154,203.013838,144.201398,106.805370,81.631218,111.724390,84.674151
-676.846890,-185.808387,-211.263159,-561.470457,-152.973296,-189.448431,-1062.541566,-267.162181,-71.480391,-16.866566,184.408998,-199.895620,684.186949,64.208388,144.230138,-242.718727,175.593831,169.566359,5903.111797,433.452844,-255.362644,163.343953,63.580650,169.623825,361.261594,201.714109,-3.920937,251.879455,196.404288,186.699173,68.527522,52.490079
-606.621562,-176.638648,-256.732090,-301.239761,-266.845029,-512.616619,-561.265629,-304.074969,-260.979734,-68.967902,89.995891,109.317777,324.853454,107.712141,2.467476,-91.148785,190.532164,237.381060,433.452844,4916.889396,2.493605,178.859357,174.884980,184.875944,216.167595,147.481078,128.086861,203.010290,157.615477,144.369661,98.101787,79.283617
-213.934396,-563.343849,-416.973785,-165.030554,-599.879901,-497.801119,453.326351,-316.841546,-352.546858,-488.132544,-263.199600,241.901421,-573.482870,270.778231,89.333243,573.917672,3.310122,284.252017,-255.362644,2.493605,4481.499072,158.322177,435.808877,290.377992,-33.500111,219.365238,339.469575,105.729430,126.057936,54.645204,149.180404,147.413471
-340.217941,-212.712269,-240.486098,-202.860972,-233.905464,-320.136780,-185.166351,-200.989358,-172.392550,-106.699959,-15.589264,85.119029,62.925479,105.748735,42.372013,69.846276,104.898378,158.833755,163.343953,178.859357,158.322177,3065.320714,134.513997,134.124438,109.745104,95.809790,129.283813,109.470186,94.911109,75.051154,65.498988,68.132272
-393.003936,-342.023301,-321.824780,-212.658407,-409.114165,-525.621562,-19.524299,-305.839033,-351.257959,-273.816271,-66.738453,195.219979,-164.453404,158.983991,26.080040,240.458450,78.747945,243.161270,63.580650,174.884980,435.808877,134.513997,2578.696314,210.761973,63.739576,165.120698,225.854907,135.762334,132.058375,88.401771,120.030039,102.715717
-375.927766,-416.461673,-305.157850,-366.893860,-346.814163,-184.079926,-326.035049,-240.690826,-164.591433,-216.408375,-103.553467,-78.369096,-18.668430,152.706613,162.283774,199.271749,76.699226,169.687876,169.623825,184.875944,290.377992,134.124438,210.761973,2351.638530,156.543285,193.204138,138.545442,157.412962,155.714599,108.899098,93.373603,91.897662
-327.459553,-283.539957,-202.538866,-447.176449,-157.580836,-19.997075,-598.167571,-156.043283,-22.118431,-70.774689,-25.193794,-229.042060,258.282111,55.353989,186.598955,-22.335584,109.673229,64.921823,361.261594,216.167595,-33.500111,109.745104,63.739576,156.543285,1975.312170,167.081698,18.643813,153.559472,141.145474,115.960857,43.675528,57.448314
-295.818751,-407.459760,-257.065286,-394.924004,-276.588333,-39.719375,-335.735132,-206.643557,-65.647819,-201.129097,-109.874637,-164.841386,31.760423,121.700354,187.446391,171.479737,56.890769,107.556154,201.714109,147.481078,219.365238,95.809790,165.120698,193.204138,167.081698,1794.471527,84.830748,135.835877,146.673078,102.109334,70.289727,79.663286
-299.593039,-183.389906,-249.760196,-94.773491,-334.679527,-507.254915,81.919120,-219.298435,-304.892566,-153.735254,-56.542939,255.073667,-117.830015,128.969733,-36.087527,153.612959,72.722149,203.013838,-3.920937,128.086861,339.469575,129.283813,225.854907,138.545442,18.643813,84.830748,1646.227190,82.536409,74.916377,49.678606,91.601119,77.591855
-361.188969,-204.612188,-206.785965,-299.401404,-209.665012,-250.332699,-356.246284,-223.875560,-158.685147,-115.642167,4.787712,-11.488696,139.467661,81.572340,69.071343,24.384724,89.785639,144.201398,251.879455,203.010290,105.729430,109.470186,135.762334,157.412962,153.559472,135.835877,82.536409,1507.925802,118.280257,92.492877,66.523366,61.578393
-277.175514,-266.836773,-197.530851,-291.713675,-228.492864,-113.126660,-323.907849,-165.307108,-89.078978,-137.064420,-38.886085,-67.200135,83.452459,85.671859,117.939983,85.841807,68.097661,106.805370,196.404288,157.615477,126.057936,94.911109,132.058375,155.714599,141.145474,146.673078,74.916377,118.280257,1392.107683,82.508650,58.747468,61.810375
-218.197520,-155.484246,-135.954479,-217.153579,-134.701336,-128.615499,-269.861131,-122.002148,-85.103392,-58.735383,-10.618816,-45.767954,116.782248,52.311917,61.491303,9.958611,58.649821,81.631218,186.699173,144.369661,54.645204,75.051154,88.401771,108.899098,115.960857,102.109334,49.678606,92.492877,82.508650,1177.574918,41.730324,40.011355
-184.071399,-114.081369,-136.440616,-99.511995,-163.567131,-227.740609,-72.928530,-135.603019,-148.108534,-90.686337,-9.930982,77.651307,-16.768070,73.716312,4.044542,76.570703,55.478315,111.724390,68.527522,98.101787,149.180404,65.498988,120.030039,93.373603,43.675528,70.289727,91.601119,66.523366,58.747468,41.730324,1042.875117,42.618078
-138.078878,-145.099058,-124.441583,-127.070899,-152.802670,-137.902285,-73.797556,-96.308014,-90.425345,-95.975337,-45.529034,21.179333,-32.590443,66.416129,43.674614,85.249882,43.266219,84.674151,52.490079,79.283617,147.413471,68.132272,102.715717,91.897662,57.448314,79.663286,77.591855,61.578393,61.810375,40.011355,42.618078,1042.900995
